shift_id,staff_id,role,department,shift_start,shift_end,shift_type
6472,79811344-af7d-4ee6-a3fa-1c174f055eed,doctor,Cardiology,2023-07-21 07:00:59,2023-07-21 15:00:59,day
6473,d5cdafce-d40f-44d5-96ac-461a317cf229,technician,Pediatrics,2023-10-26 07:00:05,2023-10-26 15:00:05,day
6474,808d9ab5-6963-4eb7-8487-4057e0337f54,nurse,Surgery,2023-02-03 23:00:56,2023-02-04 09:00:56,night
6475,8753ec2a-38b2-4aa2-b722-7fe824b6741d,nurse,Pediatrics,2023-01-19 15:00:03,2023-01-19 23:00:03,evening
6476,56ec29e6-154d-4b9c-925a-4173c56d0eee,nurse,Cardiology,2023-08-11 15:00:45,2023-08-11 23:00:45,evening
6477,e61cd65f-f50f-4486-928f-4d79ddc59836,nurse,Surgery,2023-04-11 15:00:52,2023-04-11 23:00:52,evening
6478,0175c3c4-7b00-4091-aa29-c839666e3359,doctor,Surgery,2023-05-07 07:00:26,2023-05-07 15:00:26,day
6479,bacd83f2-e54b-46c4-96d5-a90649ad939f,technician,Cardiology,2023-05-27 07:00:02,2023-05-27 15:00:02,day
6480,699f1623-ce07-4172-b18a-a91d5bd6122f,nurse,ICU,2023-01-11 23:00:45,2023-01-12 09:00:45,night
6481,9b07a1a7-9538-4c6a-b818-bf7202d2a3ae,nurse,Emergency,2023-08-22 07:00:23,2023-08-22 15:00:23,day
6482,971309b8-dfbd-4db5-844c-46009a9f9e8d,doctor,Cardiology,2023-09-17 23:00:14,2023-09-18 09:00:14,night
6483,b568eab5-c1a5-4492-996c-77268dd8fb49,nurse,Emergency,2023-07-02 07:00:33,2023-07-02 15:00:33,day
6484,6d12db19-6e85-46c1-b104-cff124ee4875,nurse,Emergency,2023-08-12 15:00:49,2023-08-12 23:00:49,evening
6485,cbdfa71b-8ebb-4280-b4c3-850b59278052,nurse,Surgery,2023-05-15 15:00:56,2023-05-15 23:00:56,evening
6486,79811344-af7d-4ee6-a3fa-1c174f055eed,nurse,Cardiology,2023-01-06 07:00:54,2023-01-06 15:00:54,day
6487,12af7a9a-db4d-4d53-bef8-4fa2a0e3310d,nurse,ICU,2023-01-09 23:00:57,2023-01-10 09:00:57,night
6488,58e301c0-983d-43e5-8f58-d3701c0664c3,nurse,Cardiology,2023-04-06 07:00:03,2023-04-06 15:00:03,day
6489,3271c743-3547-4952-a235-100707527d0b,nurse,Emergency,2023-06-22 15:00:10,2023-06-22 23:00:10,evening
6490,8753ec2a-38b2-4aa2-b722-7fe824b6741d,nurse,Surgery,2023-10-07 07:00:05,2023-10-07 15:00:05,day
6491,aec6931e-f8b5-4b76-8e74-c416a969b1a1,doctor,ICU,2023-12-18 07:00:19,2023-12-18 15:00:19,day
6492,ade91a91-07b3-4489-bd35-7849c6d850e1,nurse,ICU,2023-12-10 15:00:23,2023-12-10 23:00:23,evening
6493,1f0a70eb-7164-4da0-b217-5d9b51ce99cb,doctor,Emergency,2023-05-27 23:00:26,2023-05-28 09:00:26,night
6494,9c866781-e0f0-4f66-9ee6-6036d111cbb3,nurse,ICU,2023-09-14 15:00:10,2023-09-14 23:00:10,evening
6495,a9ad50de-8d6d-49ae-a898-bbca767c3d41,technician,Cardiology,2023-11-20 23:00:14,2023-11-21 09:00:14,night
6496,18624393-74b3-4fb2-8bc8-9e8c316d25f1,doctor,ICU,2023-01-28 15:00:09,2023-01-28 23:00:09,evening
6497,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,Pediatrics,2023-04-06 15:00:49,2023-04-06 23:00:49,evening
6498,a5161a55-5260-42f4-ab83-16712c2c6961,nurse,ICU,2023-05-18 15:00:19,2023-05-18 23:00:19,evening
6499,3cd99033-864e-4f7e-bd4b-47be834a0b56,doctor,Emergency,2023-06-05 15:00:03,2023-06-05 23:00:03,evening
6500,6e496383-279e-488f-9a1b-db46d14ea16d,doctor,ICU,2023-06-23 15:00:08,2023-06-23 23:00:08,evening
6501,e3581b51-7634-4486-be9d-144cff008915,nurse,ICU,2023-12-29 07:00:13,2023-12-29 15:00:13,day
6502,9ba4ee73-0aaf-4962-8909-8e9ab434ceb8,doctor,Cardiology,2023-08-12 07:00:55,2023-08-12 15:00:55,day
6503,31ab4ab1-ad53-4ea5-b8ba-2272df19a1be,technician,Pediatrics,2023-03-24 15:00:59,2023-03-24 23:00:59,evening
6504,32640a3c-5773-44ea-a1ab-2b1c89c5d2b9,nurse,Cardiology,2023-12-22 23:00:39,2023-12-23 09:00:39,night
6505,58e301c0-983d-43e5-8f58-d3701c0664c3,nurse,Surgery,2023-10-27 15:00:31,2023-10-27 23:00:31,evening
6506,53514c1d-ac86-42bc-a2f8-2f79bb0c47cb,nurse,ICU,2023-01-31 15:00:18,2023-01-31 23:00:18,evening
6507,dc4af85a-9521-439d-8b44-0a722847320b,nurse,ICU,2023-06-29 07:00:24,2023-06-29 15:00:24,day
6508,11254c2a-4845-460a-948f-19eae1190841,nurse,Pediatrics,2023-04-25 15:00:35,2023-04-25 23:00:35,evening
6509,0b14dc98-0198-4f14-93c3-54de057a8da7,nurse,Cardiology,2023-08-10 15:00:12,2023-08-10 23:00:12,evening
6510,5fa0ec94-c36f-4984-8d93-00aa5302d3aa,nurse,ICU,2023-11-01 07:00:59,2023-11-01 15:00:59,day
6511,216f7aec-7af1-4031-8d6a-e8c3c7b3b2d5,doctor,Surgery,2023-06-30 07:00:40,2023-06-30 15:00:40,day
6512,22a4c182-7d9a-4854-8dce-3d961f1c264b,doctor,ICU,2023-03-13 23:00:06,2023-03-14 09:00:06,night
6513,11254c2a-4845-460a-948f-19eae1190841,nurse,Surgery,2023-07-08 07:00:37,2023-07-08 15:00:37,day
6514,50fc5edd-6cd3-413f-ab5e-d0383a3b9732,doctor,Cardiology,2023-05-17 15:00:23,2023-05-17 23:00:23,evening
6515,fe2c68c6-4328-4071-941c-fb8a7b65c4f1,doctor,Pediatrics,2023-06-29 07:00:00,2023-06-29 15:00:00,day
6516,d73c4ac7-12d9-4248-9e88-7fe119a22fa1,doctor,Cardiology,2023-07-29 23:00:36,2023-07-30 09:00:36,night
6517,50fc5edd-6cd3-413f-ab5e-d0383a3b9732,nurse,Emergency,2023-06-13 23:00:53,2023-06-14 09:00:53,night
6518,f7eb2511-9080-43ec-8a17-1f32046cb8e7,nurse,Pediatrics,2023-09-24 07:00:51,2023-09-24 15:00:51,day
6519,0ac2eba0-e251-4373-bcdf-9b3704f6687d,nurse,Cardiology,2023-07-17 23:00:30,2023-07-18 09:00:30,night
6520,f8785945-271f-42ba-a2d0-99acbb09a53b,nurse,ICU,2023-11-12 23:00:36,2023-11-13 09:00:36,night
6521,371d00ba-cf58-42fd-8297-210d61e8362e,doctor,ICU,2023-09-24 23:00:48,2023-09-25 09:00:48,night
6522,216f7aec-7af1-4031-8d6a-e8c3c7b3b2d5,nurse,Emergency,2023-01-09 07:00:19,2023-01-09 15:00:19,day
6523,547d37d2-e522-48b0-97d4-e856ca0084e4,nurse,Cardiology,2023-08-07 15:00:19,2023-08-07 23:00:19,evening
6524,f7eb2511-9080-43ec-8a17-1f32046cb8e7,doctor,Pediatrics,2023-12-24 07:00:10,2023-12-24 15:00:10,day
6525,c9a9e6c0-9ef9-4730-a15d-cab9b1d77ef1,doctor,Cardiology,2023-12-20 15:00:36,2023-12-20 23:00:36,evening
6526,b8e4b306-9de1-4b50-bdd2-bff2fe665200,nurse,Surgery,2023-06-15 15:00:54,2023-06-15 23:00:54,evening
6527,3d710f14-1582-4e0a-805c-8fd72ca3d055,nurse,ICU,2023-05-24 15:00:22,2023-05-24 23:00:22,evening
6528,3c41ff81-f553-4f0d-a19f-2bee2e68666f,doctor,Surgery,2023-11-02 07:00:24,2023-11-02 15:00:24,day
6529,c9bccbac-6084-4067-81b0-400b45641111,technician,Emergency,2023-09-16 15:00:36,2023-09-16 23:00:36,evening
6530,795007e8-86b1-41d3-bc47-000c31d0bffa,nurse,ICU,2023-12-19 07:00:37,2023-12-19 15:00:37,day
6531,6aeb8a44-1cca-4bdf-ac66-7b48b4cf563d,technician,Pediatrics,2023-08-09 15:00:27,2023-08-09 23:00:27,evening
6532,808d9ab5-6963-4eb7-8487-4057e0337f54,nurse,Emergency,2023-05-06 07:00:02,2023-05-06 15:00:02,day
6533,74973602-daca-4889-8e3d-2c1235f55910,doctor,Surgery,2023-01-01 07:00:50,2023-01-01 15:00:50,day
6534,a4797ce2-839a-4aa3-9794-da366197d8b5,nurse,Surgery,2023-05-13 23:00:33,2023-05-14 09:00:33,night
6535,808d9ab5-6963-4eb7-8487-4057e0337f54,nurse,Surgery,2023-05-20 07:00:51,2023-05-20 15:00:51,day
6536,6112ef97-81ef-4eea-8339-5c5208ba31f1,technician,ICU,2023-05-03 07:00:06,2023-05-03 15:00:06,day
6537,0b14dc98-0198-4f14-93c3-54de057a8da7,nurse,Cardiology,2023-09-11 07:00:01,2023-09-11 15:00:01,day
6538,526c0c72-612e-42d4-b6af-bc9c63534aaf,nurse,Surgery,2023-04-29 15:00:02,2023-04-29 23:00:02,evening
6539,c5fe196d-d845-400b-9d56-f335d3fcb221,doctor,ICU,2023-04-23 07:00:14,2023-04-23 15:00:14,day
6540,a7defb84-c74a-4b9a-a469-7ab49d8d8fdd,nurse,ICU,2023-11-30 07:00:53,2023-11-30 15:00:53,day
6541,fe2c68c6-4328-4071-941c-fb8a7b65c4f1,nurse,Surgery,2023-09-20 15:00:46,2023-09-20 23:00:46,evening
6542,71534264-5caa-4a49-8eb1-0904544cddd5,nurse,ICU,2023-03-19 15:00:48,2023-03-19 23:00:48,evening
6543,8753ec2a-38b2-4aa2-b722-7fe824b6741d,nurse,Surgery,2023-10-02 07:00:05,2023-10-02 15:00:05,day
6544,18624393-74b3-4fb2-8bc8-9e8c316d25f1,nurse,Surgery,2023-02-05 23:00:58,2023-02-06 09:00:58,night
6545,d3f4f2a0-d8cc-4f48-b974-ad7664affcf6,doctor,ICU,2023-09-22 23:00:24,2023-09-23 09:00:24,night
6546,496c4680-8cba-4d7f-80e3-d74c190fa0e0,technician,Emergency,2023-05-16 23:00:08,2023-05-17 09:00:08,night
6547,12af7a9a-db4d-4d53-bef8-4fa2a0e3310d,technician,ICU,2023-03-05 23:00:43,2023-03-06 09:00:43,night
6548,6274a0aa-fd0e-45ce-98f0-3aead3a05e04,nurse,Emergency,2023-11-20 07:00:58,2023-11-20 15:00:58,day
6549,50e3f0fb-eca1-4254-82b8-c72dad727511,doctor,Surgery,2023-06-20 07:00:11,2023-06-20 15:00:11,day
6550,a7defb84-c74a-4b9a-a469-7ab49d8d8fdd,doctor,Emergency,2023-12-06 07:00:08,2023-12-06 15:00:08,day
6551,3271c743-3547-4952-a235-100707527d0b,doctor,Emergency,2023-03-06 07:00:00,2023-03-06 15:00:00,day
6552,a44a27cd-f49d-4fd3-ae7b-9cce74401a60,doctor,Pediatrics,2023-03-16 07:00:27,2023-03-16 15:00:27,day
6553,71534264-5caa-4a49-8eb1-0904544cddd5,nurse,ICU,2023-07-29 07:00:41,2023-07-29 15:00:41,day
6554,84936fa3-3f6b-49b6-8d6c-a4cfcd352c0d,nurse,Surgery,2023-06-27 23:00:00,2023-06-28 09:00:00,night
6555,c0d74cd8-47e8-4b53-9906-d24cd51350f8,nurse,Cardiology,2023-10-21 15:00:04,2023-10-21 23:00:04,evening
6556,0ac2eba0-e251-4373-bcdf-9b3704f6687d,nurse,ICU,2023-03-09 15:00:22,2023-03-09 23:00:22,evening
6557,c8746a90-ace7-4402-877e-7b386c215568,technician,Surgery,2023-09-21 15:00:47,2023-09-21 23:00:47,evening
6558,485ff592-1c67-4275-87da-eaee00f1f612,nurse,Surgery,2023-07-22 07:00:36,2023-07-22 15:00:36,day
6559,a1d547d7-957c-44db-ab48-5bac7459bf5e,nurse,Surgery,2023-05-26 07:00:00,2023-05-26 15:00:00,day
6560,42b59558-313d-4757-9bd8-ca1923ab7ed4,technician,Pediatrics,2023-06-08 07:00:54,2023-06-08 15:00:54,day
6561,81aeee6e-0ea8-46bc-b338-5ed371218315,nurse,Surgery,2023-04-22 15:00:47,2023-04-22 23:00:47,evening
6562,c8220341-4b49-4bb6-86a8-d94776128c7a,technician,ICU,2023-09-17 15:00:12,2023-09-17 23:00:12,evening
6563,c770cc60-6d71-4107-9f5c-1df47b67028d,technician,Surgery,2023-10-16 15:00:38,2023-10-16 23:00:38,evening
6564,930c2ac5-930e-470c-bee2-6a1da1c7953d,nurse,Surgery,2023-04-13 15:00:43,2023-04-13 23:00:43,evening
6565,547d37d2-e522-48b0-97d4-e856ca0084e4,doctor,Cardiology,2023-12-28 15:00:49,2023-12-28 23:00:49,evening
6566,f43accfd-7e43-43e9-a6ed-bfe9d4e8d4eb,nurse,Emergency,2023-02-12 23:00:19,2023-02-13 09:00:19,night
6567,63c3ec0c-3604-462f-9b72-3acac6fc1f18,doctor,Surgery,2023-05-21 07:00:25,2023-05-21 15:00:25,day
6568,d75ac37e-3ebe-4076-89e1-1f91be575646,nurse,Surgery,2023-07-10 23:00:01,2023-07-11 09:00:01,night
6569,d75ac37e-3ebe-4076-89e1-1f91be575646,technician,Cardiology,2023-01-08 07:00:21,2023-01-08 15:00:21,day
6570,a5161a55-5260-42f4-ab83-16712c2c6961,doctor,ICU,2023-08-25 23:00:52,2023-08-26 09:00:52,night
6571,a5161a55-5260-42f4-ab83-16712c2c6961,nurse,Cardiology,2023-11-20 07:00:33,2023-11-20 15:00:33,day
6572,bb5a7051-d622-401e-8d95-8d4eb6f78fbf,nurse,Pediatrics,2023-05-07 15:00:21,2023-05-07 23:00:21,evening
6573,b568eab5-c1a5-4492-996c-77268dd8fb49,nurse,Cardiology,2023-06-30 07:00:31,2023-06-30 15:00:31,day
6574,c9bccbac-6084-4067-81b0-400b45641111,nurse,Cardiology,2023-04-27 07:00:03,2023-04-27 15:00:03,day
6575,22c57e0c-a78c-4402-997e-3fff06222042,nurse,Emergency,2023-02-16 07:00:53,2023-02-16 15:00:53,day
6576,49006ee2-6f0e-4e15-9daf-518ee7c17647,technician,ICU,2023-06-09 23:00:18,2023-06-10 09:00:18,night
6577,c9a9e6c0-9ef9-4730-a15d-cab9b1d77ef1,doctor,ICU,2023-09-16 15:00:52,2023-09-16 23:00:52,evening
6578,015296b2-95cf-4150-be4e-0f7897304913,doctor,Pediatrics,2023-07-19 07:00:45,2023-07-19 15:00:45,day
6579,371d00ba-cf58-42fd-8297-210d61e8362e,nurse,Surgery,2023-11-17 23:00:37,2023-11-18 09:00:37,night
6580,b568eab5-c1a5-4492-996c-77268dd8fb49,nurse,Emergency,2023-03-10 07:00:22,2023-03-10 15:00:22,day
6581,d8c55641-4069-4612-9ce2-99607ea6faaf,nurse,Emergency,2023-10-19 07:00:33,2023-10-19 15:00:33,day
6582,015296b2-95cf-4150-be4e-0f7897304913,nurse,Emergency,2023-05-09 07:00:17,2023-05-09 15:00:17,day
6583,5d6bba53-f9c8-498f-93f9-7a1aea50b30b,nurse,Pediatrics,2023-10-06 07:00:28,2023-10-06 15:00:28,day
6584,32640a3c-5773-44ea-a1ab-2b1c89c5d2b9,doctor,Surgery,2023-03-19 23:00:38,2023-03-20 09:00:38,night
6585,a9ad50de-8d6d-49ae-a898-bbca767c3d41,nurse,Surgery,2023-11-17 07:00:45,2023-11-17 15:00:45,day
6586,bb5a7051-d622-401e-8d95-8d4eb6f78fbf,technician,Surgery,2023-12-04 07:00:09,2023-12-04 15:00:09,day
6587,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,Pediatrics,2023-10-23 07:00:05,2023-10-23 15:00:05,day
6588,29229716-b99b-4497-ad3a-e14e6ad644f5,technician,Emergency,2023-02-05 07:00:09,2023-02-05 15:00:09,day
6589,e37d2942-4a22-4712-ba72-30f02350ad98,nurse,Emergency,2023-07-08 07:00:35,2023-07-08 15:00:35,day
6590,45ca32b2-9f64-4a68-8ed9-f17a474749b1,nurse,Emergency,2023-12-30 15:00:10,2023-12-30 23:00:10,evening
6591,9c866781-e0f0-4f66-9ee6-6036d111cbb3,doctor,ICU,2023-07-11 15:00:43,2023-07-11 23:00:43,evening
6592,fe7874e9-b5d4-4a72-aa4d-711b90d1ecb9,nurse,Pediatrics,2023-08-20 07:00:32,2023-08-20 15:00:32,day
6593,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,ICU,2023-05-26 07:00:48,2023-05-26 15:00:48,day
6594,a4797ce2-839a-4aa3-9794-da366197d8b5,nurse,Pediatrics,2023-03-23 07:00:55,2023-03-23 15:00:55,day
6595,e37d2942-4a22-4712-ba72-30f02350ad98,nurse,Emergency,2023-09-21 07:00:08,2023-09-21 15:00:08,day
6596,930c2ac5-930e-470c-bee2-6a1da1c7953d,nurse,Surgery,2023-07-25 15:00:18,2023-07-25 23:00:18,evening
6597,86fa1eec-4f52-4fb8-b58d-c8d72607037a,doctor,Pediatrics,2023-09-19 07:00:37,2023-09-19 15:00:37,day
6598,9c7f88b5-6466-4ce4-bbe0-46e9e7907278,doctor,ICU,2023-05-19 15:00:23,2023-05-19 23:00:23,evening
6599,78c28a48-fcee-459f-97ba-22b2ca92ff13,nurse,ICU,2023-05-11 07:00:57,2023-05-11 15:00:57,day
6600,89d292e5-6fb9-4671-875a-37af3988edce,nurse,Cardiology,2023-01-28 15:00:33,2023-01-28 23:00:33,evening
6601,78c28a48-fcee-459f-97ba-22b2ca92ff13,nurse,Emergency,2023-10-16 07:00:25,2023-10-16 15:00:25,day
6602,f43accfd-7e43-43e9-a6ed-bfe9d4e8d4eb,nurse,ICU,2023-03-12 15:00:34,2023-03-12 23:00:34,evening
6603,a1d547d7-957c-44db-ab48-5bac7459bf5e,nurse,Emergency,2023-11-26 23:00:12,2023-11-27 09:00:12,night
6604,5fa0ec94-c36f-4984-8d93-00aa5302d3aa,nurse,Emergency,2023-03-14 07:00:27,2023-03-14 15:00:27,day
6605,d75ac37e-3ebe-4076-89e1-1f91be575646,nurse,Cardiology,2023-10-30 15:00:00,2023-10-30 23:00:00,evening
6606,89d292e5-6fb9-4671-875a-37af3988edce,nurse,Emergency,2023-09-09 07:00:20,2023-09-09 15:00:20,day
6607,547d37d2-e522-48b0-97d4-e856ca0084e4,nurse,Pediatrics,2023-05-25 23:00:38,2023-05-26 09:00:38,night
6608,f9512c5a-8de8-466f-b8cd-338712f1eefc,nurse,Cardiology,2023-08-05 23:00:19,2023-08-06 09:00:19,night
6609,cbdfa71b-8ebb-4280-b4c3-850b59278052,nurse,Pediatrics,2023-04-25 23:00:09,2023-04-26 09:00:09,night
6610,f558f961-db95-48ca-bf0a-d9447a55607f,nurse,Pediatrics,2023-03-03 15:00:39,2023-03-03 23:00:39,evening
6611,d3f4f2a0-d8cc-4f48-b974-ad7664affcf6,nurse,ICU,2023-10-25 07:00:02,2023-10-25 15:00:02,day
6612,9c7f88b5-6466-4ce4-bbe0-46e9e7907278,doctor,Cardiology,2023-01-15 15:00:31,2023-01-15 23:00:31,evening
6613,a4797ce2-839a-4aa3-9794-da366197d8b5,technician,Pediatrics,2023-10-26 07:00:33,2023-10-26 15:00:33,day
6614,30d28be9-7464-49df-9eb9-aabe84102331,doctor,Cardiology,2023-11-06 07:00:13,2023-11-06 15:00:13,day
6615,c8220341-4b49-4bb6-86a8-d94776128c7a,technician,Surgery,2023-03-18 15:00:52,2023-03-18 23:00:52,evening
6616,0b14dc98-0198-4f14-93c3-54de057a8da7,nurse,Cardiology,2023-11-30 15:00:08,2023-11-30 23:00:08,evening
6617,33cf808b-f6d0-4adb-8f15-682382cb56f5,doctor,Pediatrics,2023-12-07 07:00:16,2023-12-07 15:00:16,day
6618,11254c2a-4845-460a-948f-19eae1190841,doctor,ICU,2023-11-15 15:00:37,2023-11-15 23:00:37,evening
6619,8c878043-068b-4461-9e03-bdee777ede46,nurse,Pediatrics,2023-12-13 23:00:27,2023-12-14 09:00:27,night
6620,8753ec2a-38b2-4aa2-b722-7fe824b6741d,doctor,Cardiology,2023-04-14 23:00:54,2023-04-15 09:00:54,night
6621,e61cd65f-f50f-4486-928f-4d79ddc59836,nurse,Pediatrics,2023-02-18 15:00:19,2023-02-18 23:00:19,evening
6622,fd36fbe5-7f3a-4e75-93c3-bee75a8b9ff9,doctor,Cardiology,2023-04-06 23:00:01,2023-04-07 09:00:01,night
6623,496c4680-8cba-4d7f-80e3-d74c190fa0e0,nurse,Pediatrics,2023-07-08 07:00:48,2023-07-08 15:00:48,day
6624,63c3ec0c-3604-462f-9b72-3acac6fc1f18,doctor,Emergency,2023-12-14 15:00:10,2023-12-14 23:00:10,evening
6625,5d6bba53-f9c8-498f-93f9-7a1aea50b30b,nurse,Emergency,2023-05-17 23:00:01,2023-05-18 09:00:01,night
6626,29229716-b99b-4497-ad3a-e14e6ad644f5,nurse,Pediatrics,2023-01-31 15:00:30,2023-01-31 23:00:30,evening
6627,c9a9e6c0-9ef9-4730-a15d-cab9b1d77ef1,nurse,Pediatrics,2023-07-09 23:00:55,2023-07-10 09:00:55,night
6628,58e301c0-983d-43e5-8f58-d3701c0664c3,nurse,Emergency,2023-05-19 07:00:05,2023-05-19 15:00:05,day
6629,662db68d-0213-492b-b44c-a5bb8d6a5030,technician,Surgery,2023-07-14 15:00:46,2023-07-14 23:00:46,evening
6630,c770cc60-6d71-4107-9f5c-1df47b67028d,nurse,Surgery,2023-01-28 07:00:16,2023-01-28 15:00:16,day
6631,3271c743-3547-4952-a235-100707527d0b,doctor,Surgery,2023-01-29 07:00:40,2023-01-29 15:00:40,day
6632,f90ae175-6e88-421e-bcd9-297ea673c326,technician,Cardiology,2023-07-17 07:00:21,2023-07-17 15:00:21,day
6633,d75ac37e-3ebe-4076-89e1-1f91be575646,doctor,Pediatrics,2023-09-17 07:00:31,2023-09-17 15:00:31,day
6634,3fe91a79-7701-4f3c-9f19-32a568c82ede,nurse,Surgery,2023-01-20 07:00:53,2023-01-20 15:00:53,day
6635,8c30c1f4-08d2-4eaf-b34a-4c4f6041a789,doctor,Cardiology,2023-01-22 07:00:18,2023-01-22 15:00:18,day
6636,8fe02e95-380e-4d26-8cc5-0e221bd3ecc4,nurse,Pediatrics,2023-06-23 23:00:32,2023-06-24 09:00:32,night
6637,85ceedd2-29df-4f2e-be9d-d730a8a7edcf,nurse,Cardiology,2023-10-04 07:00:41,2023-10-04 15:00:41,day
6638,5e6176a0-50dd-46d8-b3f7-9dfb6a5e2cfc,doctor,Cardiology,2023-09-12 07:00:46,2023-09-12 15:00:46,day
6639,d8c55641-4069-4612-9ce2-99607ea6faaf,nurse,Surgery,2023-08-21 23:00:48,2023-08-22 09:00:48,night
6640,fd36fbe5-7f3a-4e75-93c3-bee75a8b9ff9,doctor,Cardiology,2023-10-28 15:00:41,2023-10-28 23:00:41,evening
6641,446dabc7-48ca-4eed-a254-bc7fb7b8875e,nurse,Emergency,2023-10-03 07:00:01,2023-10-03 15:00:01,day
6642,e37d2942-4a22-4712-ba72-30f02350ad98,nurse,Cardiology,2023-03-29 23:00:16,2023-03-30 09:00:16,night
6643,59274bb9-c896-440b-b9f9-09d1dbbda58e,nurse,Cardiology,2023-08-04 07:00:23,2023-08-04 15:00:23,day
6644,45ca32b2-9f64-4a68-8ed9-f17a474749b1,doctor,Pediatrics,2023-10-13 07:00:15,2023-10-13 15:00:15,day
6645,3c41ff81-f553-4f0d-a19f-2bee2e68666f,nurse,ICU,2023-02-23 15:00:54,2023-02-23 23:00:54,evening
6646,81aeee6e-0ea8-46bc-b338-5ed371218315,nurse,Pediatrics,2023-09-12 23:00:36,2023-09-13 09:00:36,night
6647,d200c0e5-29fe-41db-a319-ecc67f29fa31,nurse,Pediatrics,2023-06-30 23:00:25,2023-07-01 09:00:25,night
6648,b8e4b306-9de1-4b50-bdd2-bff2fe665200,doctor,Cardiology,2023-02-19 23:00:09,2023-02-20 09:00:09,night
6649,c93a3b5c-418e-44e2-b037-5052afd82868,nurse,Pediatrics,2023-10-06 23:00:58,2023-10-07 09:00:58,night
6650,5e6176a0-50dd-46d8-b3f7-9dfb6a5e2cfc,nurse,Surgery,2023-09-08 23:00:41,2023-09-09 09:00:41,night
6651,d200c0e5-29fe-41db-a319-ecc67f29fa31,technician,Cardiology,2023-03-09 07:00:38,2023-03-09 15:00:38,day
6652,33cf808b-f6d0-4adb-8f15-682382cb56f5,nurse,ICU,2023-01-18 07:00:20,2023-01-18 15:00:20,day
6653,0ac2eba0-e251-4373-bcdf-9b3704f6687d,nurse,ICU,2023-09-10 07:00:17,2023-09-10 15:00:17,day
6654,a5eeba33-ebfd-43f8-b892-6ec453bac41b,doctor,Surgery,2023-12-20 15:00:35,2023-12-20 23:00:35,evening
6655,b649aacc-2dee-4117-9e0c-3a52f9980b5b,doctor,Pediatrics,2023-12-28 07:00:24,2023-12-28 15:00:24,day
6656,d8c55641-4069-4612-9ce2-99607ea6faaf,technician,Surgery,2023-11-04 23:00:06,2023-11-05 09:00:06,night
6657,48ee4eb4-1cc8-402e-bc8c-6f16c4757f32,nurse,Cardiology,2023-12-25 07:00:34,2023-12-25 15:00:34,day
6658,8fe02e95-380e-4d26-8cc5-0e221bd3ecc4,nurse,Surgery,2023-09-18 15:00:19,2023-09-18 23:00:19,evening
6659,6274a0aa-fd0e-45ce-98f0-3aead3a05e04,nurse,Pediatrics,2023-01-10 23:00:25,2023-01-11 09:00:25,night
6660,f7eb2511-9080-43ec-8a17-1f32046cb8e7,doctor,Surgery,2023-04-25 07:00:01,2023-04-25 15:00:01,day
6661,49006ee2-6f0e-4e15-9daf-518ee7c17647,doctor,Emergency,2023-05-11 23:00:31,2023-05-12 09:00:31,night
6662,88d05975-8d59-4d6f-b4e0-ca8d79c3c517,doctor,Surgery,2023-03-02 07:00:32,2023-03-02 15:00:32,day
6663,6e496383-279e-488f-9a1b-db46d14ea16d,technician,Cardiology,2023-10-12 23:00:15,2023-10-13 09:00:15,night
6664,dc680e78-e607-4793-9631-84a6a102ea9b,nurse,ICU,2023-01-24 07:00:30,2023-01-24 15:00:30,day
6665,c93a3b5c-418e-44e2-b037-5052afd82868,nurse,Emergency,2023-10-29 15:00:25,2023-10-29 23:00:25,evening
6666,14a25725-60ae-4192-b1aa-338da6f93c5f,doctor,Pediatrics,2023-10-14 15:00:23,2023-10-14 23:00:23,evening
6667,bfd44f7f-8b3b-4cfe-878f-8ac391536c3f,nurse,ICU,2023-06-16 07:00:50,2023-06-16 15:00:50,day
6668,f1484f79-eb7c-4741-95c5-ec10b9f6f51a,doctor,Pediatrics,2023-05-24 07:00:58,2023-05-24 15:00:58,day
6669,5fa0ec94-c36f-4984-8d93-00aa5302d3aa,technician,ICU,2023-03-29 07:00:18,2023-03-29 15:00:18,day
6670,8e459f50-0112-4786-b08b-32db52cbbae1,nurse,Cardiology,2023-11-22 07:00:44,2023-11-22 15:00:44,day
6671,bfd44f7f-8b3b-4cfe-878f-8ac391536c3f,nurse,Emergency,2023-12-28 15:00:19,2023-12-28 23:00:19,evening
6672,9b07a1a7-9538-4c6a-b818-bf7202d2a3ae,doctor,Cardiology,2023-08-24 15:00:28,2023-08-24 23:00:28,evening
6673,c0d74cd8-47e8-4b53-9906-d24cd51350f8,doctor,Cardiology,2023-07-12 15:00:15,2023-07-12 23:00:15,evening
6674,b568eab5-c1a5-4492-996c-77268dd8fb49,nurse,ICU,2023-11-08 15:00:25,2023-11-08 23:00:25,evening
6675,74973602-daca-4889-8e3d-2c1235f55910,nurse,Emergency,2023-09-12 07:00:54,2023-09-12 15:00:54,day
6676,a4797ce2-839a-4aa3-9794-da366197d8b5,nurse,Cardiology,2023-06-30 15:00:43,2023-06-30 23:00:43,evening
6677,e3581b51-7634-4486-be9d-144cff008915,nurse,Cardiology,2023-12-29 23:00:48,2023-12-30 09:00:48,night
